code,year,gdp_per_capita
TUV,2013,3690.242
TUV,2014,3695.9534
TUV,2015,4088.7659
TUV,2016,4333.249
TUV,2017,4464.259
TUV,2018,4575.869
TUV,2019,5292.0303
TUV,2020,5154.4595
TUV,2021,5352.9785
TUV,2022,5498.1846
TUV,2023,5812.3994
UGA,1990,1080.0383
UGA,1991,1103.229
UGA,1992,1102.73
UGA,1993,1153.9937
UGA,1994,1187.3678
UGA,1995,1288.5089
UGA,1996,1367.9457
UGA,1997,1396.6311
UGA,1998,1422.2079
UGA,1999,1487.7579
UGA,2000,1487.005
UGA,2001,1516.9642
UGA,2002,1598.5829
UGA,2003,1649.1483
UGA,2004,1709.3616
UGA,2005,1765.0378
UGA,2006,1898.9791
UGA,2007,1999.0625
UGA,2008,2110.1006
UGA,2009,2188.299
UGA,2010,2244.606
UGA,2011,2384.4653
UGA,2012,2405.0945
UGA,2013,2420.8882
UGA,2014,2470.504
UGA,2015,2520.02
UGA,2016,2554.2278
UGA,2017,2543.8477
UGA,2018,2613.88
UGA,2019,2689.4102
UGA,2020,2678.009
UGA,2021,2684.9204
UGA,2022,2724.906
UGA,2023,2791.0557
UGA,2024,2879.6702
UKR,1990,22815.799
UKR,1991,20784.16
UKR,1992,18671.873
UKR,1993,16012.372
UKR,1994,12410.525
UKR,1995,10983.009
UKR,1996,9969.501
UKR,1997,9754.05
UKR,1998,9646.055
UKR,1999,9704.445
UKR,2000,10364.0625
UKR,2001,11379.386
UKR,2002,12092.789
UKR,2003,13342.88
UKR,2004,15021.066
UKR,2005,15610.573
UKR,2006,16901.508
UKR,2007,18374.014
UKR,2008,18883.986
UKR,2009,16092.796
UKR,2010,16811.795
UKR,2011,17783.957
UKR,2012,17848.74
UKR,2013,17889.092
UKR,2014,16978.812
UKR,2015,15403.71
UKR,2016,15856.8125
UKR,2017,16310.36
UKR,2018,16978.984
UKR,2019,17636.555
UKR,2020,17092.54
UKR,2021,17846.408
UKR,2022,13787.121
UKR,2023,15916.958
UKR,2024,16319.845
ARE,1990,111377.05
ARE,1991,106266.195
ARE,1992,104206.76
ARE,1993,100422.63
ARE,1994,102456.1
ARE,1995,104527.92
ARE,1996,103653.48
ARE,1997,103392.44
ARE,1998,96088.49
ARE,1999,92047.59
ARE,2000,95390.7
ARE,2001,90750.34
ARE,2002,87479.24
ARE,2003,89828.555
ARE,2004,93166.15
ARE,2005,92750.914
ARE,2006,94872.54
ARE,2007,87180.61
ARE,2008,80285.19
ARE,2009,71488.99
ARE,2010,70913.78
ARE,2011,73190.4
ARE,2012,73644.055
ARE,2013,74237.22
ARE,2014,74145.11
ARE,2015,75238.555
ARE,2016,75671.055
ARE,2017,72529.055
ARE,2018,72671.06
ARE,2019,72822.97
ARE,2020,66808.65
ARE,2021,68580.15
ARE,2022,70075.63
ARE,2023,70239.85
ARE,2024,69701.805
GBR,1990,32993.168
GBR,1991,32466.195
GBR,1992,32797.73
GBR,1993,33861.254
GBR,1994,35448.18
GBR,1995,36603.74
GBR,1996,37465.38
GBR,1997,39192.61
GBR,1998,40347.18
GBR,1999,41396.938
GBR,2000,43115.562
GBR,2001,43976.84
GBR,2002,44539.465
GBR,2003,45759.402
GBR,2004,46558.13
GBR,2005,47529.938
GBR,2006,48215.047
GBR,2007,49243.25
GBR,2008,48833.07
GBR,2009,46241.805
GBR,2010,46917.89
GBR,2011,46949.02
GBR,2012,47328.21
GBR,2013,47820.28
GBR,2014,48964.285
GBR,2015,49652.72
GBR,2016,50346.86
GBR,2017,51586.676
GBR,2018,52131.695
GBR,2019,52515.684
GBR,2020,47158.984
GBR,2021,51004.426
GBR,2022,53139.152
GBR,2023,52592.684
GBR,2024,52621.18
USA,1990,44378.523
USA,1991,43742.027
USA,1992,44659.152
USA,1993,45286.934
USA,1994,46537.355
USA,1995,47220.957
USA,1996,48435.7
USA,1997,49984.27
USA,1998,51619.87
USA,1999,53474.047
USA,2000,55038.62
USA,2001,55017.305
USA,2002,55436.117
USA,2003,56498.207
USA,2004,58131.633
USA,2005,59604.754
USA,2006,60676.566
USA,2007,61306.598
USA,2008,60798.434
USA,2009,58714.973
USA,2010,59789.414
USA,2011,60245.484
USA,2012,61134.53
USA,2013,61958.723
USA,2014,63018.805
USA,2015,64359.473
USA,2016,65017.656
USA,2017,66155.555
USA,2018,67719.766
USA,2019,69112.6
USA,2020,67342.07
USA,2021,71307.4
USA,2022,72679.26
USA,2023,74158.72
USA,2024,75489.266
VIR,2002,54299.23
VIR,2003,54086.156
VIR,2004,55883.453
VIR,2005,57838.098
VIR,2006,59911.723
VIR,2007,62332.945
VIR,2008,63057.625
VIR,2009,58895.305
VIR,2010,59272.246
VIR,2011,54443.07
VIR,2012,46422.414
VIR,2013,43563.887
VIR,2014,42853.9
VIR,2015,42739.082
VIR,2016,43502.434
VIR,2017,43277.156
VIR,2018,44205.406
VIR,2019,45632.637
VIR,2020,45055.78
VIR,2021,46893.55
VIR,2022,46479.3
OWID_UMC,1990,5959.997
OWID_UMC,1991,5984.3267
OWID_UMC,1992,6093.581
OWID_UMC,1993,6281.1333
OWID_UMC,1994,6434.979
OWID_UMC,1995,6596.9785
OWID_UMC,1996,6887.3223
OWID_UMC,1997,7184.325
OWID_UMC,1998,7250.5654
OWID_UMC,1999,7382.556
OWID_UMC,2000,7738.539
OWID_UMC,2001,7918.8364
OWID_UMC,2002,8217.251
OWID_UMC,2003,8605.562
OWID_UMC,2004,9197.692
OWID_UMC,2005,9763.25
OWID_UMC,2006,10470.8545
OWID_UMC,2007,11315.484
OWID_UMC,2008,11880.056
OWID_UMC,2009,12087.708
OWID_UMC,2010,12967.51
OWID_UMC,2011,13710.941
OWID_UMC,2012,14318.651
OWID_UMC,2013,14943.774
OWID_UMC,2014,15484.943
OWID_UMC,2015,15974.421
OWID_UMC,2016,16542.852
OWID_UMC,2017,17244.504
OWID_UMC,2018,17907.459
OWID_UMC,2019,18493.598
OWID_UMC,2020,18242.543
OWID_UMC,2021,19507.21
OWID_UMC,2022,20094.838
OWID_UMC,2023,20950.184
OWID_UMC,2024,21737.637
URY,1990,14060.846
URY,1991,14474.732
URY,1992,15536.487
URY,1993,15865.277
URY,1994,16932.03
URY,1995,16600.04
URY,1996,17433.693
URY,1997,18823.941
URY,1998,19577.79
URY,1999,19192.717
URY,2000,18752.059
URY,2001,17986.9
URY,2002,16572.79
URY,2003,16694.44
URY,2004,17519.379
URY,2005,18811.32
URY,2006,19560.082
URY,2007,20803.893
URY,2008,22249.383
URY,2009,23138.082
URY,2010,24879.836
URY,2011,26099.322
URY,2012,26953.281
URY,2013,28119.482
URY,2014,28935.098
URY,2015,28941.629
URY,2016,29332.566
URY,2017,29762.434
URY,2018,29757.94
URY,2019,30010.574
URY,2020,27788.186
URY,2021,29431.885
URY,2022,30804.703
URY,2023,31059.254
URY,2024,32038.773
UZB,1990,4214.584
UZB,1991,4094.2273
UZB,1992,3547.3115
UZB,1993,3386.4622
UZB,1994,3142.4329
UZB,1995,3052.4187
UZB,1996,3046.5637
UZB,1997,3150.0852
UZB,1998,3234.3574
UZB,1999,3326.4253
UZB,2000,3410.6504
UZB,2001,3509.7285
UZB,2002,3604.6934
UZB,2003,3711.7786
UZB,2004,3939.5305
UZB,2005,4160.955
UZB,2006,4413.7227
UZB,2007,4764.564
UZB,2008,5115.644
UZB,2009,5439.551
UZB,2010,5760.805
UZB,2011,6100.251
UZB,2012,6435.5645
UZB,2013,6797.775
UZB,2014,7145.11
UZB,2015,7529.7637
UZB,2016,7839.978
UZB,2017,8047.0537
UZB,2018,8348.961
UZB,2019,8755.126
UZB,2020,8727.411
UZB,2021,9247.644
UZB,2022,9607.562
UZB,2023,10007.686
UZB,2024,10450.205
VUT,1990,3101.6807
VUT,1991,3120.6938
VUT,1992,3122.8894
VUT,1993,3069.806
VUT,1994,3269.6284
VUT,1995,3226.915
VUT,1996,3229.1023
VUT,1997,3315.4814
VUT,1998,3285.1384
VUT,1999,3228.5918
VUT,2000,3342.1672
VUT,2001,3148.3347
VUT,2002,2911.0413
VUT,2003,2962.031
VUT,2004,3005.7974
VUT,2005,3089.437
VUT,2006,3270.7024
VUT,2007,3283.3655
VUT,2008,3381.3857
VUT,2009,3396.736
VUT,2010,3359.8496
VUT,2011,3390.961
VUT,2012,3350.771
VUT,2013,3292.2341
VUT,2014,3302.2917
VUT,2015,3357.639
VUT,2016,3397.7673
VUT,2017,3465.9197
VUT,2018,3482.0227
VUT,2019,3512.072
VUT,2020,3259.9954
VUT,2021,3135.8367
VUT,2022,3222.836
VUT,2023,3214.7024
VUT,2024,3172.0476
VNM,1990,2467.9646
VNM,1991,2560.8438
VNM,1992,2726.4736
VNM,1993,2890.4243
VNM,1994,3089.6094
VNM,1995,3328.2148
VNM,1996,3584.029
VNM,1997,3820.3025
VNM,1998,3982.958
VNM,1999,4119.0537
VNM,2000,4349.2236
VNM,2001,4570.2686
VNM,2002,4809.6216
VNM,2003,5090.29
VNM,2004,5421.097
VNM,2005,5776.3633
VNM,2006,6098.245
VNM,2007,6418.544
VNM,2008,6659.1357
VNM,2009,6914.339
VNM,2010,7274.733
VNM,2011,7652.619
VNM,2012,7979.868
VNM,2013,8324.198
VNM,2014,8751.883
VNM,2015,9248.024
VNM,2016,9743.188
VNM,2017,10290.549
VNM,2018,10936.894
VNM,2019,11628.614
VNM,2020,11851.396
VNM,2021,12048.902
VNM,2022,12979.764
VNM,2023,13545.935
VNM,2024,14415.216
OWID_WRL,1990,11257.437
OWID_WRL,1991,11166.51
OWID_WRL,1992,11132.38
OWID_WRL,1993,11125.656
OWID_WRL,1994,11251.216
OWID_WRL,1995,11429.359
OWID_WRL,1996,11679.153
OWID_WRL,1997,11964.178
OWID_WRL,1998,12088.102
OWID_WRL,1999,12351.548
OWID_WRL,2000,12769.831
OWID_WRL,2001,12904.862
OWID_WRL,2002,13093.065
OWID_WRL,2003,13402.992
OWID_WRL,2004,13914.812
OWID_WRL,2005,14370.885
OWID_WRL,2006,14927.549
OWID_WRL,2007,15510.866
OWID_WRL,2008,15747.7295
OWID_WRL,2009,15452.501
OWID_WRL,2010,16047.989
OWID_WRL,2011,16479.488
OWID_WRL,2012,16784.95
OWID_WRL,2013,17122.045
OWID_WRL,2014,17500.176
OWID_WRL,2015,17868.092
OWID_WRL,2016,18232.727
OWID_WRL,2017,18714.94
OWID_WRL,2018,19189.02
OWID_WRL,2019,19552.084
OWID_WRL,2020,18811.494
OWID_WRL,2021,19866.768
OWID_WRL,2022,20409.441
OWID_WRL,2023,20918.305
OWID_WRL,2024,21405.117
ZMB,1990,2425.1113
ZMB,1991,2364.8623
ZMB,1992,2268.498
ZMB,1993,2365.6296
ZMB,1994,2110.5833
ZMB,1995,2119.9565
ZMB,1996,2197.1956
ZMB,1997,2223.4575
ZMB,1998,2157.5735
ZMB,1999,2198.1892
ZMB,2000,2220.5654
ZMB,2001,2268.9697
ZMB,2002,2299.333
ZMB,2003,2383.8762
ZMB,2004,2471.7207
ZMB,2005,2564.4756
ZMB,2006,2673.4614
ZMB,2007,2796.353
ZMB,2008,2908.1436
ZMB,2009,3065.8442
ZMB,2010,3266.5076
ZMB,2011,3335.6433
ZMB,2012,3474.5525
ZMB,2013,3535.2246
ZMB,2014,3585.5774
ZMB,2015,3576.9255
ZMB,2016,3598.1716
ZMB,2017,3612.5059
ZMB,2018,3646.9597
ZMB,2019,3591.5642
ZMB,2020,3391.5955
ZMB,2021,3503.035
ZMB,2022,3585.1238
ZMB,2023,3673.4841
ZMB,2024,3708.069
ZWE,1990,6082.8423
ZWE,1991,6254.275
ZWE,1992,5532.0376
ZWE,1993,5509.083
ZWE,1994,6010.742
ZWE,1995,5964.5894
ZWE,1996,6474.16
ZWE,1997,6524.0625
ZWE,1998,6582.3486
ZWE,1999,6423.709
ZWE,2000,6170.334
ZWE,2001,6217.4116
ZWE,2002,5610.1914
ZWE,2003,4601.6606
ZWE,2004,4287.598
ZWE,2005,4004.6646
ZWE,2006,3819.2334
ZWE,2007,3631.5376
ZWE,2008,2954.0994
ZWE,2009,3299.4138
ZWE,2010,3885.3938
ZWE,2011,4358.926
ZWE,2012,5003.4873
ZWE,2013,5031.6875
ZWE,2014,5081.1123
ZWE,2015,5102.7144
ZWE,2016,5070.4023
ZWE,2017,5234.384
ZWE,2018,5415.4697
ZWE,2019,4993.8438
ZWE,2020,4527.7197
ZWE,2021,4827.089
ZWE,2022,5036.761
ZWE,2023,5218.0225
ZWE,2024,5215.253
